patch_id,image_name,x1,y1,x2,y2,D10,D50,D90,Span,A_gran,Skewness,sigma_local
41,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,640,0,768,128,0.5,7.637833613849484,20.404091494845364,2.6059865272207285,0.029825725582407384,0.43614028052786985,9.334646822882993
46,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,0,128,128,256,0.5,7.639687194525903,21.36616860357867,2.731285728364637,0.027199075080695613,0.46143229480286924,12.313087123672744
370,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,640,128,768,256,0.5083238364407167,7.650961538461539,21.51831346775092,2.746058717677845,0.023746184038377673,0.5415453800546177,14.152971656509354
387,310120-pat18-WholeMount-24.tif,128,128,256,256,0.5,7.683337511489931,20.942909230474015,2.6606808824814703,0.04054165083039217,0.3966725457842043,15.529505552915168
185,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1024,128,1152,256,0.7444928464659405,7.702636266476666,20.272659323367428,2.535257514611169,0.02716983956418769,0.5240952834828064,21.788065365037042
70,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,0,640,128,768,0.5,7.728218575537134,22.160420400847322,2.8027701583662648,0.026958553482159604,0.3567011814327835,18.152406436277523
72,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,256,640,384,768,0.5,7.735624040618727,19.99416775884666,2.5200510852757834,0.02681366364701546,0.4698182199830282,13.409676430588451
287,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,896,640,1024,768,0.6704946066824522,7.7506967316949575,18.97070000896299,2.3611045607610253,0.03139238484358897,0.47661446718407574,12.735509697261644
204,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1024,384,1152,512,0.5,7.75188398177357,21.25370677831517,2.6772468250443144,0.024495159158685272,0.4856845082355991,35.602280200808536
337,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,640,256,768,384,0.5,7.755237084217976,19.215425725737877,2.4132628728816106,0.027793031787087148,0.5055216352146732,15.878675604126979
77,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,896,640,1024,768,0.5,7.794977924944817,19.883604264988637,2.4866785322071148,0.027674241970841878,0.4121630683302849,9.279523661440997
408,A-ZIgZag-pat04-X4000-10014.tif,1152,256,1280,384,0.5,7.811223357015984,20.544990820875952,2.566178165020936,0.03929969825998746,0.42109705288674465,19.440919035696318
63,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,896,256,1024,384,0.5,7.815192123615476,19.32265744448489,2.408470213752995,0.02959115277511557,0.3498106366293232,8.921001337269104
368,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,1152,0,1280,128,0.5345264391651264,7.818715341959334,21.960005985634474,2.740281313413339,0.02273305346878569,0.4318609461267655,10.760335676036
277,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,640,512,768,640,0.9619630599391409,7.841684100418409,19.22059832578565,2.3284073971906474,0.03148238407855075,0.5413628318732536,16.113626533161163
260,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,640,128,768,256,0.5594064122719259,7.842181574838276,20.291793556659712,2.516185956175685,0.026203303810085333,0.43680412772018484,34.79770098301346
43,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,896,0,1024,128,0.5,7.851515889443562,21.015593412833613,2.612946812018431,0.02996175643422964,0.3391605493567472,10.988418662150792
198,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,256,384,384,512,0.942788424536289,7.879508159254011,21.32386097895331,2.5865919728099613,0.02788895135216697,0.4983951974893243,22.538949831196703
282,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,0,640,128,768,0.658989662810731,7.883353960396039,18.98802469135802,2.3250300723052257,0.02445695064198457,0.4325092408360438,25.898118699745385
249,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,384,512,512,640,0.8838731988472626,7.8973381224168495,19.393034011669275,2.343721457269654,0.025096678448135682,0.4738452072606508,21.208165748142672
174,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,896,0,1024,128,0.8764443667511583,7.941224308738725,18.587434715821818,2.230259423547706,0.02331938580020397,0.573000348432345,22.8604721658672
1,060525-JPB-MEB-EIHNValves-Ech1-ZigZag20002.tif,1024,256,1152,384,0.5,7.96126575630252,19.021510183805262,2.326452947402584,0.027444997962020552,0.3875066565759886,8.174927863105706
244,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,640,384,768,512,1.0741048241126938,7.966631130063965,19.070996556177366,2.2590341435728267,0.024116324992317667,0.5668194845771084,15.668878046130914
151,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,768,256,896,384,1.0743319689095345,7.979859945598704,19.23132665061321,2.275352550732194,0.03415340877220433,0.3603982332912217,27.269366302231802
256,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,1152,0,1280,128,0.5646415552855408,7.986961888597438,21.182242314647375,2.581407179217481,0.016397010290169073,0.4737927769521972,21.180531604818228
87,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,768,0,896,128,0.9351721894316123,7.987783477321814,18.79336297237219,2.23568788934276,0.021053288146869867,0.4274187708635219,14.031157235086365
38,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,256,0,384,128,0.5,8.020049504950494,20.07684402831697,2.4409879285948137,0.030405414224739927,0.30606866639995334,19.73221339954153
264,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,128,256,256,384,0.7309250565119112,8.025641917751027,19.685503024871167,2.3617522638825594,0.025575127471007382,0.40153037345927184,13.580719413522186
39,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,384,0,512,128,0.5,8.058372570324764,20.98138622493461,2.541628107436733,0.030779992268343215,0.46155008251873414,12.145933729615482
124,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,768,512,896,640,0.7589965610415135,8.060781554449017,19.777559055118125,2.3593943547049263,0.018589479312934722,0.4011523385882062,13.946119440063729
263,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,0,256,128,384,0.5171563924202446,8.063643666874942,21.580113544201136,2.6120892765024455,0.024312040611935048,0.4361912722160528,19.702380704018832
346,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,0,128,128,256,0.511786910772425,8.065003444542862,18.609952885747937,2.244036980197638,0.017939538330938278,0.3855452627767775,20.322850585375388
149,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,512,256,640,384,0.9960006556302246,8.098987876765651,19.3993141062722,2.2722979378000225,0.031035538411748755,0.4986436972414672,20.37446874519424
348,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,1024,128,1152,256,0.5,8.099258376373989,18.865989847715735,2.2676137732919353,0.013568592838931004,0.37652063840111194,20.320996869144352
178,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,128,128,256,256,1.1598158002456,8.111671375787873,21.3486690239509,2.4888647836457,0.025223446730595546,0.4486020513727555,29.797237823859824
205,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1152,384,1280,512,0.5,8.141814998541,19.69111934094173,2.357105798201107,0.0223852854751368,0.3491409716642899,43.00644159925561
359,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,896,512,1024,640,0.9895170712709335,8.141869068682645,18.928791066515615,2.2033360944414273,0.01404177067174571,0.5087451442648978,13.436207147853192
231,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,1024,0,1152,128,0.8174270688182679,8.174439904184869,20.152091425156858,2.3652586089036256,0.021930768336873286,0.3705791970394562,24.27187460177927
381,310120-pat18-WholeMount-24.tif,256,0,384,128,0.5,8.197760222241515,21.377923087798674,2.546783819213734,0.037925374190988466,0.3709183650874236,18.64363765343418
61,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,640,256,768,384,0.5,8.198411879962878,20.51617663499162,2.441469997855518,0.027723070330949538,0.33777587072498455,12.661224165857934
47,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,128,128,256,256,0.5,8.204446626455324,19.56701821668265,2.3239858926256955,0.027573980036055247,0.32955212112533605,15.574160645244739
400,310120-pat18-WholeMount-24.tif,512,512,640,640,0.5,8.205120180270404,20.70489008941878,2.4624733880196397,0.045974299858810075,0.31040948619247316,18.212135892371357
44,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,1024,0,1152,128,0.5,8.205206655931292,20.98786800388223,2.4969350392987577,0.03108493005298483,0.3602862733913237,15.144998898885516
250,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,512,512,640,640,1.034735087069285,8.24043206161993,20.627312337563065,2.37761528812874,0.024311121759074943,0.39803170795956966,20.827652000785626
273,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,896,384,1024,512,0.6714421027705426,8.253190140286918,20.511426018128436,2.4039169797520463,0.030775664892224837,0.3501328498085582,16.023318357573384
11,060525-JPB-MEB-EIHNValves-Ech1-ZigZag20002.tif,384,640,512,768,0.5,8.267202533187191,20.137681934931507,2.375372062810797,0.027517032251544636,0.3149926928907509,11.69261819906335
267,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,896,256,1024,384,0.8002725724020444,8.267471754279141,19.297083902883553,2.237299609872606,0.02922111577576319,0.3556297501515871,16.53221284589841
369,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,256,128,384,256,0.5,8.274780128357497,18.964299642508937,2.2313945937043296,0.021600538528549932,0.3964425827602007,12.597019081266463
164,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,256,640,384,768,0.779945076197107,8.280920082571512,21.2284064516129,2.469346542596489,0.030850497304114016,0.4216121924228385,18.342431954840215
258,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,384,128,512,256,0.8313039108952349,8.290046052266547,19.492605023214185,2.251049149143972,0.026457696931770112,0.42491888937540817,16.749639232218957
108,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,1152,256,1280,384,0.5,8.292239786491479,21.68457960644007,2.5547475895416016,0.01945526697699066,0.3604672102108527,17.289586878898877
102,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,384,256,512,384,1.0138871551616528,8.296168676675691,21.037436014974404,2.4135898919350645,0.01726061080955437,0.37424543317740605,23.472822905066447
60,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,512,256,640,384,0.5,8.30735773831098,21.406883747500718,2.5166706919439132,0.029920425594842544,0.3041863794510115,9.76147605480579
101,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,256,256,384,384,0.9624638752604343,8.3105631016748,20.241644256626973,2.3198404422777648,0.020554193777166132,0.4635895481327841,15.63427079958716
248,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,256,512,384,640,0.7163012545593009,8.31102478363493,22.722594891879503,2.647843582496872,0.02565327731116945,0.39071087010969124,36.572779685661594
393,310120-pat18-WholeMount-24.tif,1152,256,1280,384,0.5,8.33688894306961,22.775677686828953,2.6719412767692616,0.046596449628671974,0.29501119699008427,25.83391895604591
35,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0037.tif,1152,0,1280,128,0.5,8.350378580050478,19.38386588185831,2.2614382929862513,0.029185222328240258,0.3221627833900409,12.159221445204473
281,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,1152,512,1280,640,0.675779792055452,8.352879374876881,18.603360128617368,2.146275497582672,0.028222899258900987,0.3509706161326952,12.912233953606348
243,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,512,384,640,512,0.9719249506784238,8.373597424138943,19.4315796573587,2.2045070680691916,0.02589825865283397,0.4721278440836753,20.463552815346574
55,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,1152,128,1280,256,0.5,8.377380425155005,21.44732555156491,2.500462494059093,0.029361803834771376,0.29746572682086175,10.713765432375101
275,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,0,512,128,640,0.7027493873647719,8.38908093484632,21.986226765799255,2.5370451833439582,0.02203456750962365,0.43866202044291236,20.46545406033311
126,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,1024,512,1152,640,0.5,8.41856252716998,20.482055674518207,2.3735709760458903,0.016193919215102964,0.36313600415650227,20.75743328052461
51,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,640,128,768,256,0.5,8.45869374451548,20.94100881136486,2.4165680220564285,0.028564991775104808,0.3571443151770087,20.294234931149113
142,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,1024,0,1152,128,0.8200613732259301,8.467718747957916,20.653927971636502,2.3422916122708646,0.03266126215996371,0.3766096398178807,19.49656356804535
196,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,0,384,128,512,1.1259456321950276,8.47026333957984,19.152529439472445,2.1282199955983434,0.02485470290506156,0.35418055422772976,29.698060970513037
75,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,640,640,768,768,0.5,8.48106732931014,21.217650165016504,2.442811660440114,0.026397338100343226,0.33467607365910096,14.973740962993901
161,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,128,512,256,640,0.941001366386883,8.49438261791203,21.196927330909997,2.3846260376604205,0.02831971230611578,0.3396863158732493,31.575152771099102
245,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,768,384,896,512,0.7819631267049196,8.510124420590389,21.8326018242572,2.473599404330671,0.02455552768328612,0.41624249825784915,27.745171697967915
111,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,256,384,384,512,0.8006396738366373,8.519170392921703,20.48686543110396,2.3108148856400335,0.016738860243899437,0.3765784714546085,27.296453336222218
129,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,256,640,384,768,0.9466376756790824,8.532628054427583,20.646355792179172,2.308751534795648,0.01801086653272504,0.45977914109115703,12.225113382476772
376,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,640,384,768,512,0.5814092953523239,8.56994611127294,20.986874457622218,2.3810494135346394,0.024601190738375252,0.36593616925647315,12.950418702651069
186,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1152,128,1280,256,0.9978630751964086,8.57054937609395,19.95282505791117,2.2116390853060497,0.025721223138896077,0.3460021616777957,16.44690410496193
271,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,640,384,768,512,0.8145322011554419,8.578170752712866,20.902995946982152,2.3418120628426156,0.031005103542364878,0.29388750231241867,17.201236449686007
167,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,0,0,128,128,0.980431419351987,8.587846116148002,21.743046043263032,2.417674273980112,0.02753270806469655,0.4458350728489402,17.482130487724366
184,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,896,128,1024,256,0.7259720148221891,8.595630204921866,20.287099654056465,2.27570604747905,0.02755988118388248,0.3275111934166616,37.618537632212366
141,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,896,0,1024,128,0.8132629878325844,8.60082140964494,21.086109934784453,2.3570826530845004,0.030478698971197184,0.3816829630184499,19.027808701859346
270,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,512,384,640,512,0.9523895007520261,8.608641063515512,19.74612266954877,2.18312426202167,0.033200895133885536,0.37743087022400695,21.694247796864616
234,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,768,128,896,256,0.8367424242424244,8.617051039697543,20.57299833194329,2.2903724042922233,0.02471283962519252,0.3995421426919399,17.06293902688198
216,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,0,640,128,768,0.7612035636241388,8.625075665859562,21.967569895841493,2.4586875702619078,0.02579040279241069,0.37094079718227174,38.29759587586457
233,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,640,128,768,256,0.8596872525732382,8.645950897764747,20.738706212822212,2.2992287598335,0.026901992095735846,0.36969468911231085,17.09275316584715
105,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,768,256,896,384,0.860717552596809,8.651254855094118,21.266983623877447,2.3587637184523373,0.02072172130293204,0.32419685743217974,15.655717114342563
269,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,1152,256,1280,384,0.5977491574386133,8.656286596401577,20.86932907348243,2.3418332665268644,0.020399616400901866,0.28783878677197555,38.03866936007871
92,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,256,128,384,256,0.9423222837241125,8.660095418129448,21.237147300599876,2.3434874602408686,0.018352108618786504,0.43862852428793464,18.930363548064104
20,060525-JPB-MEB-EIHNValves-Ech1-ZigZag20033.tif,256,512,384,640,0.5,8.663974056603772,20.49517151682653,2.3078521918686956,0.028029244716791732,0.2948074924042477,14.905736996362183
371,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,128,256,256,384,0.5,8.667179541595925,18.79974277799763,2.111383834864925,0.01907398624123313,0.3670213077466623,18.552974158336948
132,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,640,640,768,768,0.8700729442970823,8.674131082423036,21.98811330839123,2.4346000957821614,0.015212408373418819,0.3939032692729067,18.762512240685417
10,060525-JPB-MEB-EIHNValves-Ech1-ZigZag20002.tif,256,640,384,768,0.5,8.683471933471932,20.984198949040696,2.358987177707207,0.027880467278303192,0.30933054444601116,14.841113014394638
103,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,512,256,640,384,0.7423873536029539,8.685790842461975,18.878705659957745,2.088044558670731,0.01615543450763686,0.31030012603752866,19.012251110316292
407,A-ZIgZag-pat04-X4000-10014.tif,1152,128,1280,256,0.5,8.70253722570533,21.900370397269224,2.45909553067551,0.03766358735950944,0.3849569293334833,22.769804099593554
254,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,1152,640,1280,768,0.9132651485912779,8.710809758629642,20.498681778982395,2.2484036700478045,0.021580932050401857,0.411275102070153,20.858269396781534
175,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1024,0,1152,128,0.9606112950434245,8.713061832629748,20.820429091890436,2.2793156043577607,0.02252878444222238,0.38504497574851576,24.49851277814735
84,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,384,0,512,128,1.0951743853630647,8.723078950836959,18.811354876964128,2.0309549634308004,0.018106855469305353,0.3397274502094808,21.739019448906642
112,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,384,384,512,512,1.0903134441087614,8.723866434140335,17.971073776479177,1.9350090306642658,0.015175791762031689,0.3366228626869911,14.959508356379915
118,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,1152,384,1280,512,0.5436994219653176,8.727067050596458,20.22729357798165,2.255464985188929,0.016360602558370966,0.31683197457612305,22.998416161862572
358,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,768,512,896,640,1.211995562335321,8.74824632193184,18.428395061728388,1.967982938046861,0.01360708440571539,0.32588741624044104,13.924487709944444
56,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,0,256,128,384,0.5,8.758064516129032,20.994120487745988,2.3400284903135384,0.02733184410016799,0.24163311048067548,16.287354995461925
78,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0061.tif,1024,256,1152,384,0.5,8.761862917398942,20.75326356864136,2.311524816078014,0.026534979205090563,0.3074846303795816,20.10423253959445
289,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,384,0,512,128,0.8867759129553765,8.76911544227886,22.14907742998353,2.4246803063528435,0.026033948383275128,0.3394392846601019,12.755629183745736
169,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,256,0,384,128,1.1164178488947543,8.782111557421947,19.45079084637388,2.087695297150303,0.027999238354868464,0.3523386723484194,21.57246156027606
176,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1152,0,1280,128,0.7915020466275142,8.782171687859444,20.116173072883853,2.2004433200697893,0.02037450379306935,0.34976867465609096,24.095252843661378
197,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,128,384,256,512,1.056264112746243,8.80818186201244,20.063219133807365,2.1578749529495447,0.025539991177978328,0.352409896284641,23.95603223495361
286,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,768,640,896,768,0.7328280754153443,8.81478031860226,21.04559519117067,2.304398564861373,0.029357592540941148,0.27851716457036657,22.616668494928895
91,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,128,128,256,256,1.2104452690166974,8.824031059198298,21.121627736333615,2.256472391556375,0.01594696919259841,0.33501789360137485,24.899964373141295
106,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,896,256,1024,384,0.8118308412281704,8.859042107029024,21.786811622338703,2.367635295972729,0.020327801837018867,0.3665847795706259,14.586054923423132
382,310120-pat18-WholeMount-24.tif,384,0,512,128,0.5,8.86658592086912,20.18974522292995,2.2206681803631496,0.04085076006033832,0.30718604279241596,18.82439487871208
365,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,896,640,1024,768,1.1501849568434035,8.86848570577725,19.477212036668,2.066533981994887,0.014707630690923228,0.3022532637917966,13.172101438432422
130,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,384,640,512,768,1.0731265639404715,8.869851203780575,20.44557031356977,2.184077647364843,0.015249487453627539,0.45692714369752835,17.057050552496147
229,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,384,0,512,128,0.5,8.875833006664056,21.01537050623625,2.3113740976011066,0.030621644383619327,0.31682993159340833,18.020558372413813
88,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,896,0,1024,128,0.6973586243573833,8.876150274377373,19.700873273761175,2.1409636004316988,0.02003001501794535,0.3302494170551553,19.897628117332925
223,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,896,640,1024,768,0.850685477840371,8.888163679404803,20.7982127057158,2.244279915107416,0.022561692595691716,0.32972794293606983,27.748111531452217
211,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,640,512,768,640,0.9053556074192362,8.898056107797657,20.71214203894617,2.2259678059536623,0.03231987415423556,0.37480117808446023,15.880068021529029
246,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,0,512,128,640,1.1471632691941323,8.903834548071119,19.378231292517004,2.0475524252943758,0.026609809925764248,0.3766511994286136,21.303007201226787
227,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,0,0,128,128,1.0094806331026804,8.910863219349459,20.433144269924373,2.1797735144945616,0.024999376746840107,0.3526418013818505,23.649551760746043
241,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,1152,256,1280,384,0.9362281328097111,8.912860356825195,19.559854897218873,2.0895230059503582,0.021430947676300837,0.3943009403191226,19.082007473039603
148,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,128,256,256,384,0.9847242726877987,8.918112488083889,20.622297339204867,2.2019875946570755,0.033371777150424976,0.315796490341626,24.073119334389872
193,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,768,256,896,384,1.1687588242844307,8.921090653896961,21.554637329637327,2.285132983874323,0.03132431522315124,0.4234712812825809,20.142411724650895
237,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,0,256,128,384,0.5963696912387451,8.93875184482395,21.24503214494447,2.310016298938032,0.025835562698038238,0.29397846585380666,32.32369891247132
173,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,768,0,896,128,1.134822360455893,8.946394883357105,21.28492309280479,2.2523151498525893,0.024908598255099907,0.3311120008856238,20.906724097542
191,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,512,256,640,384,1.2882619664530206,8.948473490775443,19.879892646269465,2.0776315311188744,0.026799498731442103,0.3853955067218942,23.82164440883817
206,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,0,512,128,640,1.0193900016109114,8.94868696632834,20.815838013597407,2.212218182005422,0.026460633846603764,0.30962167916035005,25.368613153918755
163,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,128,640,256,768,1.1944583125312036,8.9608,22.441702076962795,2.371132461881929,0.02671409842123675,0.3636290917297664,26.560298641931862
225,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1152,640,1280,768,0.9966470056857428,8.968975569128261,20.73769349845201,2.2010369345542764,0.026810398391635258,0.29837578010921134,16.880992413422156
160,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,0,512,128,640,0.6793427230046948,8.983844241922117,20.817725821402817,2.241622022388209,0.035687707932060934,0.31765196133984047,22.594570878392688
62,060525-JPB-MEB-EIHNValves-Ech2-ZigZag0042.tif,768,256,896,384,0.5,8.98777979431337,21.60101867572156,2.347745400824386,0.029143844376018458,0.2083205714607182,12.246948605227649
195,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1152,256,1280,384,0.8018602559385095,8.990062911066627,19.051978685056028,2.0300323378885268,0.025756350314882655,0.26248032838890645,17.252624492501337
116,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,896,384,1024,512,0.7433039427715856,8.99408769204212,20.586031935532013,2.206196856443492,0.020115031355417572,0.28890173643769074,11.51565331192884
294,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0003.tif,640,640,768,768,0.5,9.004790127466103,20.03401612693458,2.1692916603744705,0.035119568203734984,0.23230997325523692,12.324675880695931
177,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,0,128,128,256,1.0863271542065596,9.011731945585684,19.465914407595978,2.0395177491261816,0.032359584465653825,0.2460161337754688,16.295080627336564
152,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,896,256,1024,384,1.033406246820633,9.042566749506149,20.99886772486772,2.2079418411965253,0.027146065200582818,0.3180076980315199,30.946444810615443
123,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,640,512,768,640,1.022410951958423,9.050790235215553,19.220657049339316,2.01068035215021,0.01605611498561785,0.317740353933455,15.438520474527992
242,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,128,384,256,512,0.5,9.070533522800671,19.9958770709498,2.1493638739047554,0.02842709111524475,0.22190484414420128,22.43970641553434
372,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,640,256,768,384,0.5673301366144937,9.071848341232222,18.604691407422216,1.9882785285140383,0.0238997206336205,0.21590255435344813,15.54909336602741
212,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,768,512,896,640,0.7402575972865194,9.08641735344425,22.31003570517725,2.373848489329472,0.02268308489954634,0.27752315223491764,32.393625787233354
340,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,512,384,640,512,0.5,9.107414644179352,21.269658190224575,2.2805218606686246,0.03205939064891011,0.24497846046549457,17.014442678517913
183,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,768,128,896,256,1.248128078817734,9.142358026884585,21.54821547698466,2.2204432749703336,0.025988190284677193,0.3080114973906639,30.2998245203661
